product_id,product_name,subcategory,month_minus_3,month_minus_2,month_minus_1,prediction,allocation_ratio,historical_avg,actual,mape
GMFD2QQ10,暑魚切塊(帶皮){剖半}[無規格]-6K,暑魚切塊,192.0,210.0,116.5,180.85717102292608,0.8490798756722088,7.3369614512471655,0.0,999.0
GMFD2Q00A,暑魚切塊(帶皮)[無規格]-6K,暑魚切塊,0.0,0.0,90.0,18.915915621224112,0.08880556514874932,6.461538461538462,0.0,999.0
GMFD2QJ0A,暑魚切塊(帶皮){尾}[無規格]-6K,暑魚切塊,2.87,0.0,0.0,0.0,0.062114559179041885,6.335795454545455,0.0,0.0
1V2E3K000,冰心地瓜(3K/包),冰心地瓜,93.0,66.0,138.0,82.64522095690481,0.6386333771353482,8.857142857142858,0.0,999.0
1V2E1K000,冰心地瓜(1K/包),冰心地瓜,65.0,43.0,92.0,46.76427111759017,0.36136662286465177,11.817204301075268,0.0,999.0
UMW600G00,魷魚條(10包/箱)600g-A,魷魚條,211.0,180.0,191.0,215.85149816396913,0.939679547596607,11.233451957295374,0.0,999.0
UMW000000,魷魚條(去皮)1416600229,魷魚條,12.0,12.0,12.0,13.423062072383235,0.058435438265786996,5.408163265306122,0.0,999.0
UMWFQ600G,魷魚條(去皮)(10包/箱)600g-A,魷魚條,0.0,2.0,0.0,0.43300200233494307,0.001885014137606032,2.0,0.0,999.0
GAMQJU002,虱目魚排100g(60片/6K)-丸楊,虱目魚排,72.0,120.1,300.0,174.2738943170783,1.0,11.615789473684211,0.0,999.0
TYNF00001,赤宗三去150/180(10K/箱)-利盈,赤宗,0.0,0.0,0.0,0.0,0.0,9.95,0.0,0.0
TYNF00002,赤宗三去200/250(10K/箱)-利盈-6號,赤宗,0.0,0.0,130.0,94.72736052237245,0.717391304347826,10.044444444444444,0.0,999.0
TYNF00003,赤宗三去180/200(10K/箱)-利盈-5號,赤宗,0.0,0.0,60.0,37.316838993661875,0.2826086956521739,10.512820512820513,0.0,999.0
2MFW00000,鰈魚去頭120/150(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,0.0,11.339444444444444,0.0,0.0
2MFW00001,鰈魚去頭100/120(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0
2MFW00002,鰈魚去頭150/180(10K/箱)-利盈,鰈魚,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0
USMQ45001,銀鯰魚片4/5  6K/箱,銀鯰魚片,72.0,78.0,78.0,70.38595713566019,0.37662337662337664,9.72,0.0,999.0
USMQ45000,銀鯰魚片4/5(有肚) 10K/箱,銀鯰魚片,60.0,50.0,40.0,60.67754925487947,0.3246753246753247,10.087719298245615,0.0,999.0
USMQ56000,銀鯰魚片5/6 6K/箱,銀鯰魚片,48.0,60.0,72.0,55.82334531448912,0.2987012987012987,6.082949308755761,0.0,999.0
QGZQCW006,蒲燒腹排(90P)黃-允偉7FJ0017-104-1,蒲燒腹排,170.0,210.0,165.0,163.69395148899366,0.5780556969388497,6.470902527075812,0.0,999.0
QGZQCW004,蒲燒腹排(110P)透明-允偉7FJ0017-104-1,蒲燒腹排,55.0,65.0,170.0,62.8008241561548,0.22176979568094235,9.324324324324325,0.0,999.0
QGZQCU003,蒲燒腹排(75P)藍-允偉,蒲燒腹排,35.1,45.0,45.0,52.526197515524885,0.18548680287937178,5.834888888888889,0.0,999.0
QGZQ90P00,蒲燒腹排(90P)-三井1216602283,蒲燒腹排,20.2,0.0,0.0,0.0,0.014687704500836181,6.733333333333333,0.0,0.0
EMFBFH003,鮭魚清肉(去刺)90/110-A (60片/箱),鮭魚清肉,840.0,363.0,1560.0,897.915,1.0,251.1818181818182,0.0,999.0
1UFMFD000,薄鹽鯖魚切塊40/60-6K-團膳用,薄鹽鯖魚切塊,102.0,96.0,126.0,108.70550200218705,0.9448818897637795,8.50996015936255,0.0,999.0
1UFMFD002,薄鹽鯖魚切塊20/40-6K-團膳用,薄鹽鯖魚切塊,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
1UFMFDJE0,薄鹽鯖魚切塊(無規格)-5K-團膳用,薄鹽鯖魚切塊,0.0,0.0,0.0,0.0,0.05511811023622047,16.25,0.0,0.0
F23C00001,秋刀3號-[箱],秋刀,50.0,102.0,116.0,88.2802258651738,0.40453872718302913,1.510752688172043,0.0,999.0
F22C00001,秋刀2號-[箱],秋刀,82.0,76.0,56.0,62.01147572968306,0.284163788850518,1.0847145488029466,0.0,999.0
F21C00000,秋刀1號,秋刀,0.0,79.0,127.0,61.25786404546815,0.2807104094721263,1.0895348837209302,2.0,29.628932022734077
